year,ccode_e,StateAbb_export,StateNme_export,ccode_a,StateAbb_import,StateNme_import,logflow,shareally,MID,loggdp.e,loggdp.a,comcur,sscore,region,bilatno,multino
2001,630,IRN,Iran,230,SPN,Spain,6.719250686558732,NA,0,11.656492252125695,13.31852168004533,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,235,POR,Portugal,4.518927204616011,NA,0,11.656492252125695,11.658861447262808,0,0.30645161867141724,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,255,GMY,Germany,5.898156661374288,NA,0,11.656492252125695,14.45260094561823,0,NA,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,255,GMY,Germany,5.898156661374288,NA,0,11.656492252125695,14.45260094561823,0,NA,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,290,POL,Poland,2.8522515500758003,NA,0,11.656492252125695,12.156531023305597,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,290,POL,Poland,2.8522515500758003,NA,0,11.656492252125695,12.156531023305597,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,305,AUS,Austria,2.5973197374919876,NA,0,11.656492252125695,12.171374278636721,0,0.32258063554763794,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,305,AUS,Austria,2.5973197374919876,NA,0,11.656492252125695,12.171374278636721,0,0.32258063554763794,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,310,HUN,Hungary,2.0098241448603873,NA,0,11.656492252125695,10.884011387818857,0,0.2542372941970825,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,316,CZR,Czech Republic,2.1952282526721385,NA,0,11.656492252125695,11.032343203781528,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,317,SLO,Slovakia,1.426480953815155,NA,0,11.656492252125695,9.957492148490216,0,0.32258063554763794,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,325,ITA,Italy,7.656051411320366,NA,0,11.656492252125695,13.926477975528691,0,0.2666666805744171,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,338,MLT,Malta,1.938078130137205,NA,0,11.656492252125695,8.258603148146054,0,0.39344263076782227,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,339,ALB,Albania,0.35153043360873276,NA,0,11.656492252125695,8.316549730826269,0,-0.027027027681469917,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,339,ALB,Albania,0.35153043360873276,NA,0,11.656492252125695,8.316549730826269,0,-0.027027027681469917,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,343,MAC,Macedonia,1.2590091348055201,NA,0,11.656492252125695,8.142342982529616,0,0.33870968222618103,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,344,CRO,Croatia,0.7275486072772779,NA,0,11.656492252125695,9.896613786933319,0,0.39344263076782227,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,349,SLV,Slovenia,0.8266346972219318,NA,0,11.656492252125695,9.892005873987106,0,0.2950819730758667,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,350,GRC,Greece,6.875595760808762,NA,0,11.656492252125695,11.687798057929337,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,350,GRC,Greece,6.875595760808762,NA,0,11.656492252125695,11.687798057929337,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,352,CYP,Cyprus,1.270840579394145,NA,0,11.656492252125695,9.158688254995822,0,0.4354838728904724,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,355,BUL,Bulgaria,0.4946962418361071,NA,0,11.656492252125695,9.517726979826893,0,0.2786885201931,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,359,MLD,Moldova,0.0453557017207972,NA,0,11.656492252125695,7.300241092859038,0,0.37288135290145874,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,360,ROM,Romania,2.1041341542702074,NA,0,11.656492252125695,10.60114320698075,0,0.31147539615631104,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,365,RUS,Russia,3.562664091103853,NA,0,11.656492252125695,12.633308010873932,0,0.7049180269241333,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,366,EST,Estonia,0.33647223662121284,NA,0,11.656492252125695,8.730905612225698,0,0.2881355881690979,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,366,EST,Estonia,0.33647223662121284,NA,0,11.656492252125695,8.730905612225698,0,0.2881355881690979,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,367,LAT,Latvia,0.3217059641436173,NA,0,11.656492252125695,9.02558158974723,0,0.25,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,367,LAT,Latvia,0.3217059641436173,NA,0,11.656492252125695,9.02558158974723,0,0.25,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,368,LIT,Lithuania,1.4686344278421106,NA,0,11.656492252125695,9.404767558286432,0,0.2711864411830902,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,368,LIT,Lithuania,1.4686344278421106,NA,0,11.656492252125695,9.404767558286432,0,0.2711864411830902,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,369,UKR,Ukraine,1.481890863566339,NA,0,11.656492252125695,10.545587296640878,0,0.5483871102333069,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,370,BLR,Belarus,0.5972418236728742,NA,0,11.656492252125695,9.42180157460995,0,0.800000011920929,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,371,ARM,Armenia,4.37097200680915,NA,0,11.656492252125695,7.658448473222954,0,0.6612903475761414,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,372,GRG,Georgia,1.9899694122480946,NA,0,11.656492252125695,8.0769775553788,0,0.4000000059604645,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,373,AZE,Azerbaijan,4.032907183124596,NA,1,11.656492252125695,8.649557081485742,0,0.8392857313156128,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,375,FIN,Finland,0.6275414234619514,NA,0,11.656492252125695,11.712780685977995,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,380,SWD,Sweden,6.331014364543971,NA,0,11.656492252125695,12.308376917504512,0,0.33870968222618103,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,385,NOR,Norway,2.1047893054654465,NA,0,11.656492252125695,12.042011258674089,0,0.27419355511665344,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,385,NOR,Norway,2.1047893054654465,NA,0,11.656492252125695,12.042011258674089,0,0.27419355511665344,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,390,DEN,Denmark,2.3168371482484167,NA,0,11.656492252125695,11.985900748692652,0,0.27419355511665344,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,390,DEN,Denmark,2.3168371482484167,NA,0,11.656492252125695,11.985900748692652,0,0.27419355511665344,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,395,ICE,Iceland,0.12094868635933037,NA,0,11.656492252125695,8.968387359680785,0,0.29032257199287415,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,402,CAP,Cape Verde,0,NA,0,11.656492252125695,6.310281205080768,0,0.8965517282485962,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,403,STP,Sao Tome and Principe,0,NA,0,11.656492252125695,4.336773703245767,0,0.8960114121437073,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,420,GAM,Gambia,0.7672522955667282,NA,0,11.656492252125695,6.035294367098115,0,0.875,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,432,MLI,Mali,0,NA,0,11.656492252125695,7.874637843456727,0,0.9166666865348816,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,433,SEN,Senegal,0.6392378357154197,NA,0,11.656492252125695,8.425099425200337,0,0.9016393423080444,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,434,BEN,Benin,0.15021959178696817,NA,0,11.656492252125695,7.771398489884812,0,0.875,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,435,MAA,Mauritania,0,NA,0,11.656492252125695,7.022480802325965,0,0.9464285969734192,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,436,NIR,Niger,0.10639146404786301,NA,0,11.656492252125695,7.573183559101642,0,0.8407794833183289,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,437,CDI,Ivory Coast,0.4178246796234497,NA,0,11.656492252125695,9.264259658784958,0,0.8703703880310059,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,438,GUI,Guinea,0.6991391925459405,NA,0,11.656492252125695,8.019335608192694,0,0.8399999737739563,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,439,BFO,Burkina Faso,0,NA,0,11.656492252125695,7.9423260583984705,0,0.9166666865348816,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,450,LBR,Liberia,0,NA,0,11.656492252125695,6.297109319933935,0,0.7591736912727356,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,451,SIE,Sierra Leone,0,NA,0,11.656492252125695,6.691666480929414,0,0.8813559412956238,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,452,GHA,Ghana,0,NA,0,11.656492252125695,8.577865054763832,0,0.8870967626571655,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,461,TOG,Togo,0.7019539865505795,NA,0,11.656492252125695,7.191452861386021,0,0.9193548560142517,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,471,CAO,Cameroon,0.9727504572437059,NA,0,11.656492252125695,9.169333423829622,0,0.8541666865348816,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,475,NIG,Nigeria,0.6842494630149561,NA,0,11.656492252125695,10.778951569826805,0,0.8852459192276001,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,481,GAB,Gabon,0,NA,0,11.656492252125695,8.458045944540693,0,0.9056603908538818,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,482,CEN,Central African Republic,0,NA,0,11.656492252125695,6.874692587716491,0,0.7788681387901306,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,483,CHA,Chad,0,NA,0,11.656492252125695,7.443865089561764,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,484,CON,Congo,1.5422529057742904,NA,0,11.656492252125695,7.93532049859722,0,0.9512194991111755,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,500,UGA,Uganda,0.8573853812636191,NA,0,11.656492252125695,8.64492526873354,0,0.8205128312110901,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,501,KEN,Kenya,2.3984587503786927,NA,0,11.656492252125695,9.471432944773014,0,0.8813559412956238,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,510,TAZ,Tanzania,1.845521854566895,NA,0,11.656492252125695,9.152810772527438,0,0.9016393423080444,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,516,BUI,Burundi,0.6356753646735289,NA,0,11.656492252125695,6.49582623989578,0,0.8909090757369995,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,517,RWA,Rwanda,0,NA,0,11.656492252125695,7.439993991516203,0,0.8888888955116272,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,520,SOM,Somalia,0,NA,0,11.656492252125695,NA,0,0.8106637597084045,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,522,DJI,Djibouti,0,NA,0,11.656492252125695,6.349868586120168,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,530,ETH,Ethiopia,0,NA,0,11.656492252125695,8.973052954579467,0,0.8833333253860474,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,530,ETH,Ethiopia,0,NA,0,11.656492252125695,8.973052954579467,0,0.8833333253860474,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,540,ANG,Angola,0,NA,0,11.656492252125695,9.097845963563413,0,0.8571428656578064,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,541,MZM,Mozambique,0,NA,0,11.656492252125695,8.215324504803874,0,0.8983050584793091,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,551,ZAM,Zambia,0.5568618851379284,NA,0,11.656492252125695,8.198892494241708,0,0.8870967626571655,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,552,ZIM,Zimbabwe,0.4690575568603538,NA,0,11.656492252125695,9.235663406997594,0,0.8571428656578064,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,553,MAW,Malawi,0,NA,0,11.656492252125695,7.448044248560369,0,0.7058823704719543,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,560,SAF,South Africa,7.030592188941199,NA,0,11.656492252125695,11.682490810843095,0,0.7457627058029175,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,580,MAG,Madagascar,1.0916078145152266,NA,0,11.656492252125695,8.418359937869294,0,0.8793103694915771,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,581,COM,Comoros,0,NA,0,11.656492252125695,5.394150785903513,0,0.9433962106704712,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,590,MAS,Mauritius,2.064743046112717,NA,0,11.656492252125695,8.420358187548993,0,0.7777777910232544,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,591,SEY,Seychelles,0.016927911020648754,NA,0,11.656492252125695,6.427334789176734,0,0.925000011920929,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,600,MOR,Morocco,5.6446055544139675,NA,0,11.656492252125695,10.431203709108164,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,600,MOR,Morocco,5.6446055544139675,NA,0,11.656492252125695,10.431203709108164,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,615,ALG,Algeria,0,NA,0,11.656492252125695,10.918373757745906,0,0.9516128897666931,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,616,TUN,Tunisia,1.8555914908536095,NA,0,11.656492252125695,9.902907012961885,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,616,TUN,Tunisia,1.8555914908536095,NA,0,11.656492252125695,9.902907012961885,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,620,LIB,Libya,0,NA,0,11.656492252125695,10.308743328840086,0,0.9516128897666931,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,625,SUD,Sudan,0,NA,0,11.656492252125695,9.500194692762271,0,0.949999988079071,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,640,TUR,Turkey,6.734354414234306,NA,1,11.656492252125695,11.886167676327998,0,0.4912280738353729,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,645,IRQ,Iraq,0,NA,0,11.656492252125695,9.848825102068764,0,0.7655993103981018,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,651,EGY,Egypt,2.4520045984454026,NA,0,11.656492252125695,11.488960667536263,0,0.9838709831237793,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,651,EGY,Egypt,2.4520045984454026,NA,0,11.656492252125695,11.488960667536263,0,0.9838709831237793,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,652,SYR,Syria,3.903843645479868,NA,0,11.656492252125695,9.957020451394104,0,0.9344262480735779,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,652,SYR,Syria,3.903843645479868,NA,0,11.656492252125695,9.957020451394104,0,0.9344262480735779,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,660,LEB,Lebanon,3.430029058770858,NA,0,11.656492252125695,9.753358689714373,0,0.9677419066429138,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,663,JOR,Jordan,2.549877108876942,NA,0,11.656492252125695,9.10224869954721,0,0.9508196711540222,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,666,ISR,Israel,0,NA,0,11.656492252125695,11.642194299459979,0,-0.4590163826942444,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,670,SAU,Saudi Arabia,4.787383403580233,NA,0,11.656492252125695,12.117308454850688,0,0.9818181991577148,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,679,YEM,Yemen,1.7555972607439478,NA,0,11.656492252125695,9.154782239502708,0,NA,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,690,KUW,Kuwait,4.875853596356426,NA,0,11.656492252125695,10.459977701819897,0,0.9655172228813171,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,692,BAH,Bahrain,0,NA,0,11.656492252125695,8.978273951291385,0,0.9354838728904724,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,694,QAT,Qatar,3.245337018937419,NA,0,11.656492252125695,9.77215151620969,0,0.9491525292396545,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,696,UAE,United Arab Emirates,5.854212240461031,NA,0,11.656492252125695,11.149745031144535,0,0.9285714030265808,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,698,OMA,Oman,3.8535638872153783,NA,0,11.656492252125695,9.900948589909119,0,0.9666666388511658,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,700,AFG,Afghanistan,0,NA,0,11.656492252125695,7.808582633118984,0,0.8918918967247009,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,701,TKM,Turkmenistan,4.807297638046742,NA,0,11.656492252125695,8.170376304802032,0,0.75,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,702,TAJ,Tajikistan,2.397895363707457,NA,0,11.656492252125695,7.0064712956224655,0,0.692484438419342,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,703,KYR,Kyrgyzstan,2.042648010535681,NA,0,11.656492252125695,7.329824129149877,0,0.7188496589660645,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,704,UZB,Uzbekistan,0,NA,0,11.656492252125695,9.341487185469164,0,0.5557922720909119,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,705,KZK,Kazakhstan,2.4807482656809334,NA,0,11.656492252125695,10.005714188108113,0,0.7333333492279053,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,710,CHN,China,7.79352494578834,NA,0,11.656492252125695,14.096775742407086,0,0.9354838728904724,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,713,TAW,Taiwan,6.791478283677446,NA,0,11.656492252125695,12.583460586566448,0,0.5663159489631653,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,731,PRK,North Korea,0,NA,0,11.656492252125695,NA,0,0.9245283007621765,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,732,ROK,South Korea,7.649822615262247,NA,0,11.656492252125695,13.085482564547886,0,0.4590163826942444,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,740,JPN,Japan,8.520886363253855,NA,0,11.656492252125695,15.22349932202036,0,0.4032258093357086,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,740,JPN,Japan,8.520886363253855,NA,0,11.656492252125695,15.22349932202036,0,0.4032258093357086,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,750,IND,India,6.233335638214924,NA,0,11.656492252125695,13.077973436786115,0,0.8196721076965332,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,770,PAK,Pakistan,5.389646906836234,NA,0,11.656492252125695,11.177434481137992,0,0.9344262480735779,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,771,BNG,Bangladesh,2.4223306460971266,NA,0,11.656492252125695,10.756903212307236,0,0.9032257795333862,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,775,MYA,Myanmar,0,NA,0,11.656492252125695,NA,0,0.9677419066429138,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,780,SRI,Sri Lanka,5.4561707543122795,NA,0,11.656492252125695,9.664322665530223,0,0.9193548560142517,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,781,MAD,Maldives,0.02609139968505653,NA,0,11.656492252125695,6.437856234111015,0,0.8999999761581421,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,790,NEP,Nepal,0.33647223662121284,NA,0,11.656492252125695,8.624033939114863,0,0.9016393423080444,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,800,THI,Thailand,4.346986072502992,NA,0,11.656492252125695,11.657340964904833,0,0.8870967626571655,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,811,CAM,Cambodia,0,NA,0,11.656492252125695,8.28852973370438,0,0.9152542352676392,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,812,LAO,Laos,0,NA,0,11.656492252125695,7.469347836708502,0,0.9464285969734192,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,816,DRV,Vietnam,2.696924539818753,NA,0,11.656492252125695,10.389203219311469,0,0.9649122953414917,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,820,MAL,Malaysia,5.011525564354728,NA,0,11.656492252125695,11.38510407847375,0,0.9354838728904724,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,830,SIN,Singapore,6.349764669728145,NA,0,11.656492252125695,11.356085690997205,0,0.8548387289047241,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,835,BRU,Brunei,0.520497103862712,NA,0,11.656492252125695,8.337077091438507,0,0.8999999761581421,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,840,PHI,Philippines,6.632594487084028,NA,0,11.656492252125695,11.173467635273179,0,0.8709677457809448,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,850,INS,Indonesia,4.890762576574789,NA,0,11.656492252125695,11.985713690189973,0,0.9344262480735779,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,900,AUL,Australia,2.7763130283939566,NA,0,11.656492252125695,12.849410380911499,0,0.2786885201931,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,910,PNG,Papua New Guinea,0,NA,0,11.656492252125695,8.028729993504674,0,0.7333333492279053,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,920,NEW,New Zealand,2.355049451418364,NA,0,11.656492252125695,10.868469931822338,0,0.36666667461395264,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,935,VAN,Vanuatu,0,NA,0,11.656492252125695,5.458312640824851,0,0.5,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,950,FIJ,Fiji,0,NA,0,11.656492252125695,7.392350418786411,0,0.7894737124443054,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,955,TON,Tonga,0,NA,0,11.656492252125695,4.8667154224228195,0,NA,Middle East and North Africa,NA,NA
2001,630,IRN,Iran,990,WSM,Samoa,0,NA,0,11.656492252125695,5.479622489487952,0,0.4722222089767456,Middle East and North Africa,NA,NA
2001,640,TUR,Turkey,2,USA,United States of America,8.145024261782368,9,0,11.886167676327998,16.125656991832145,0,-0.14754098653793335,Europe and Central Asia,1,1
2001,640,TUR,Turkey,20,CAN,Canada,5.417002217668812,12,0,11.886167676327998,13.466025508249562,0,0.7540983557701111,Europe and Central Asia,0,1
2001,640,TUR,Turkey,31,BHM,Bahamas,3.039648675453566,-29,0,11.886167676327998,8.543055850941965,0,0.5384615659713745,Europe and Central Asia,0,0
2001,640,TUR,Turkey,40,CUB,Cuba,1.6786568383688198,-2,0,11.886167676327998,NA,0,0.48275861144065857,Europe and Central Asia,0,0
2001,640,TUR,Turkey,40,CUB,Cuba,1.6786568383688198,-2,0,11.886167676327998,NA,0,0.48275861144065857,Europe and Central Asia,0,0
2001,640,TUR,Turkey,41,HAI,Haiti,2.448693981262101,-29,0,11.886167676327998,8.205941314916192,0,0.5438596606254578,Europe and Central Asia,0,0
2001,640,TUR,Turkey,41,HAI,Haiti,2.448693981262101,-29,0,11.886167676327998,8.205941314916192,0,0.5438596606254578,Europe and Central Asia,0,0
2001,640,TUR,Turkey,42,DOM,Dominican Republic,3.0862354637286233,-29,0,11.886167676327998,9.980659346201966,0,0.6034482717514038,Europe and Central Asia,0,0
2001,640,TUR,Turkey,42,DOM,Dominican Republic,3.0862354637286233,-29,0,11.886167676327998,9.980659346201966,0,0.6034482717514038,Europe and Central Asia,0,0
2001,640,TUR,Turkey,51,JAM,Jamaica,3.015868178640291,-29,0,11.886167676327998,9.014175190677978,0,0.5964912176132202,Europe and Central Asia,0,0
2001,640,TUR,Turkey,52,TRI,Trinidad and Tobago,1.4096836857749826,-29,0,11.886167676327998,9.085327725509512,0,0.5714285969734192,Europe and Central Asia,0,0
2001,640,TUR,Turkey,53,BAR,Barbados,0.8728862389068418,-29,0,11.886167676327998,7.837508306458816,0,0.5714285969734192,Europe and Central Asia,0,0
2001,640,TUR,Turkey,54,DMA,Dominica,0.9834034369554691,-29,0,11.886167676327998,5.567495941528994,0,0.5333333611488342,Europe and Central Asia,0,0
2001,640,TUR,Turkey,55,GRN,Grenada,0.010522048579557687,-29,0,11.886167676327998,5.979757415041199,0,0.6000000238418579,Europe and Central Asia,0,0
2001,640,TUR,Turkey,56,SLU,St. Lucia,0.033393189148011704,-29,0,11.886167676327998,6.49887881070006,0,0.5849056839942932,Europe and Central Asia,0,0
2001,640,TUR,Turkey,57,SVG,St. Vincent and the Grenadines,1.453493324515455,-29,0,11.886167676327998,5.845153388586155,0,1,Europe and Central Asia,0,0
2001,640,TUR,Turkey,58,AAB,Antigua & Barbuda,0.09980994972828126,-29,0,11.886167676327998,6.565786469704183,0,0.6666666865348816,Europe and Central Asia,0,0
2001,640,TUR,Turkey,60,SKN,St. Kitts and Nevis,0.07099485285095755,-29,0,11.886167676327998,5.8360337259430155,0,0.30000001192092896,Europe and Central Asia,0,0
2001,640,TUR,Turkey,70,MEX,Mexico,4.519618833552798,-29,0,11.886167676327998,13.340844375892955,0,0.5737704634666443,Europe and Central Asia,0,0
2001,640,TUR,Turkey,80,BLZ,Belize,0.0395108633633299,-29,0,11.886167676327998,6.769986335227105,0,0.7435897588729858,Europe and Central Asia,0,0
2001,640,TUR,Turkey,90,GUA,Guatemala,2.380336099802891,-29,0,11.886167676327998,9.95123252782877,0,0.6428571343421936,Europe and Central Asia,0,0
2001,640,TUR,Turkey,91,HON,Honduras,1.57361859198037,-29,0,11.886167676327998,8.752727394937281,0,0.6296296119689941,Europe and Central Asia,0,0
2001,640,TUR,Turkey,92,SAL,El Salvador,1.9127651584057916,-29,0,11.886167676327998,9.533346933443267,0,0.6153846383094788,Europe and Central Asia,0,0
2001,640,TUR,Turkey,93,NIC,Nicaragua,1.006745506891545,-29,0,11.886167676327998,8.31939014680331,0,0.4406779706478119,Europe and Central Asia,0,0
2001,640,TUR,Turkey,94,COS,Costa Rica,2.8135807023116737,-29,0,11.886167676327998,9.70524321880185,0,0.6181818246841431,Europe and Central Asia,0,0
2001,640,TUR,Turkey,95,PAN,Panama,3.484448168711063,-29,0,11.886167676327998,9.376490201770272,0,0.6000000238418579,Europe and Central Asia,0,0
2001,640,TUR,Turkey,100,COL,Colombia,2.553623927746988,-29,0,11.886167676327998,11.314355997880718,0,0.6065573692321777,Europe and Central Asia,0,0
2001,640,TUR,Turkey,101,VEN,Venezuela,2.9176523466986275,-29,0,11.886167676327998,11.719205498072528,0,0.5901639461517334,Europe and Central Asia,0,0
2001,640,TUR,Turkey,110,GUY,Guyana,1.355425275832318,-29,0,11.886167676327998,6.545754024172688,0,0.5862069129943848,Europe and Central Asia,0,0
2001,640,TUR,Turkey,115,SUR,Suriname,0.6829124842787612,-29,0,11.886167676327998,6.637868036768471,0,0.6666666865348816,Europe and Central Asia,0,0
2001,640,TUR,Turkey,130,ECU,Ecuador,2.3471702379733985,-29,0,11.886167676327998,9.964112174352563,0,0.6166666746139526,Europe and Central Asia,0,0
2001,640,TUR,Turkey,135,PER,Peru,2.37746099878267,-29,0,11.886167676327998,10.895515848815936,0,0.6065573692321777,Europe and Central Asia,0,0
2001,640,TUR,Turkey,140,BRA,Brazil,4.603161770471205,-29,0,11.886167676327998,13.221827417971115,0,0.6393442749977112,Europe and Central Asia,0,0
2001,640,TUR,Turkey,145,BOL,Bolivia,0.4128616196830009,-29,0,11.886167676327998,9.004731336510677,0,0.6557376980781555,Europe and Central Asia,0,0
2001,640,TUR,Turkey,150,PAR,Paraguay,0.9325018192660566,-29,0,11.886167676327998,8.771178626204108,0,0.6724137663841248,Europe and Central Asia,0,0
